

01 by Johan Ku^21139^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4771&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^N/A^England^|Accessories > Belts||Accessories > Eyewear/Sunglasses||Accessories > Gloves||Accessories > Hats/Headwear||Accessories > Scarves||Apparel > Knits|^|5 Gareth Drive || Flat 8 || London N9 9GB|
Articles of Society^27132^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4772&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^www.articlesofsociety.com^P: 213.595.4003^|Apparel > Denim/Jeans||Apparel > Sportswear|^|2338 8th Street || Los Angeles, CA 90021 || United States|
Artisan de Luxe^25163^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4672&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^www.artisandeluxe.com^P: 310.854.6290^|Apparel > Athletic/Fitness||Apparel > Denim/Jeans||Apparel > Pants (Casual)||Apparel > T-Shirts (Printed/Graphic)|^|12 Crosby Street || New York City, NY 10013 || United States|
AS by DF^19158^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4632&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^www.alpinestarswomens.com^P: 310.891.0222^|Apparel > Dresses||Apparel > Sportswear|^|2780 West 237th Street || Torrance, CA 90505 || United States|
Australia Luxe Collective^27157^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4624&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^www.australialuxeco.com^P: 310.614.6051^Footwear > Footwear - All^|608 Venice Boulevard || Venice, CA 90291 || United States|
B&S Showroom^20108^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4457&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^N/A^United States^N/A^|270 West 39th Street  || 10th Floor  || New York City, NY 10018|
Bailey 44^25139^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4588&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^www.bailey44.com^P: 212.242.1565^|Apparel > Dresses||Apparel > Sportswear|^|4700 South Boyle Avenue || Vernon, CA 90058 || United States|
BCBG Max Azria^20115^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4511&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^www.bcbg.com^P: 323.589.2224^|Accessories > Belts||Accessories > Eyewear/Sunglasses||Accessories > Gloves||Accessories > Hats/Headwear||Accessories > Scarves||Apparel > Dresses||Apparel > Sportswear|^|2761 Fruitland Avenue || Vernon, CA 90058 || United States|
Beatrice b^32138^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4889&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^N/A^United States^|Apparel > Dresses||Apparel > Knits||Apparel > Sportswear|^|910 South Los Angeles Street || Suite 801 || Los Angeles, CA 90015|
Bec & Bridge^19109^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4752&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^www.becandbridge.com.au^P: 011.02.93104230^|Apparel > Denim/Jeans||Apparel > Dresses||Apparel > Sportswear|^|860 South Los Angeles Street, The Cooper Building || Los Angeles 90014 || United States|
Belair^24128^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=5150&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^N/A^P: 213.742.7744^Apparel > Sportswear^|1437 East 20th Street || Los Angeles, CA 90011 || United States|
Bella Dahl^18123^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4463&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^www.belladahl.com^P: 213.746.4466^N/A^|1526 South Broadway || Los Angeles, CA 90015 || United States|
Bella Luxx^25144^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4761&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^N/A^United States^|Apparel > Athletic/Fitness||Apparel > Dresses||Apparel > Knits||Apparel > Pants (Casual)||Apparel > T-Shirts (Printed/Graphic)|^|860 South Los Angeles Street || Suite 404 || Los Angeles, CA 90014|
Bella Tu^31140^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4730&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^www.bella-tu.com^P: 917.273.0903^|Apparel > Dresses||Apparel > Sportswear||Apparel > Swimwear|^|543 Cascade Road || New Canaan, CT 06840 || United States|
Benjamin Jay^23152^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4867&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^www.benjaminjay.us^P: 305.364.5763^|Apparel > Athletic/Fitness||Apparel > Knits||Apparel > Pants (Casual)||Apparel > Sportswear||Apparel > T-Shirts (Printed/Graphic)|^|9821 Northwest 80th Avenue, 5-N || Hialeah Gardens, FL 33016 || United States|
Bitte Kai Rand^18109^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4704&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^N/A^N/A^N/A^|N/A || N/A || N/A|
Black Halo^18105^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4469&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^www.blackhalo.com^P: 213.893.7600^|Apparel > Dresses||Apparel > Sportswear|^|648 Mateo Street || Los Angeles, CA 90021 || United States|
Black Hearts Brigade^17157^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4600&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^www.blackheartsbrigade.com^P: 213.741.9926^|Apparel > Denim/Jeans||Apparel > Dresses||Apparel > Sportswear|^|728 East Commercial Street || Los Angeles, CA 90012 || United States|
Black Orchid^23125^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4633&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^N/A^United States^Apparel > Denim/Jeans^|1300 South Boyle Avenue || Unit A || Los Angeles, CA 90023|
Black Swan^20156^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4866&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^N/A^United States^|Apparel > Dresses||Apparel > Outerwear/Coats||Apparel > Shirts (Dress/Casual)||Apparel > Sportswear|^|18001 Cowan  || Suite A || Irvine, CA 92614|
Blank NYC^26145^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4627&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^N/A^United States^N/A^|275 West 39th Street || 10th Floor || New York City, NY 10018|
Blaque Label^17138^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4702&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^N/A^United States^Apparel > Dresses^|940 East 2nd Street || Unit 6 || Los Angeles, CA 90012|
Blee Inara^23158^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4650&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^www.bleeinara.com^P: 800.741.7651^Accessories > Jewelry^|10922 West Pico Boulevard || Los Angeles, CA 90064 || United States|
Bless'ed Are The Meek^19106^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4857&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^www.blessedarethemeek.com.au^P: 347.831.3472^|Apparel > Dresses||Apparel > Sportswear|^|1796 Monrovia Avenue || Costa Mesa, CA 90627 || United States|
Blossom Cashmere^32127^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=5137&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^N/A^P: 917.246.0000^|Apparel > Athletic/Fitness||Apparel > Knits||Apparel > Pants (Casual)||Apparel > T-Shirts (Printed/Graphic)|^|144-46 29th Avenue || Flushing, NY 11354 || United States|
Blu + Baker^31135^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4841&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^N/A^P: 561.756.7112^|Accessories > Backpacks/Carry Bags||Accessories > Handbags||Accessories > Small Leather Goods||Apparel > Shirts (Dress/Casual)|^|18283 Daybreak Drive || Boca Raton, FL 33496 || United States|
Blue Pearl by Allen Schwartz^27129^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4770&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^N/A^United States^|Apparel > Denim/Jeans||Apparel > Dresses||Apparel > Sportswear|^|525 Seventh Avenue || 14th Floor || New York City, NY 10018|
Bobi^29133^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4582&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^www.bobiusa.com^P: 212.302.0600^|Apparel > Athletic/Fitness||Apparel > Dresses||Apparel > Pants (Casual)||Apparel > T-Shirts (Printed/Graphic)|^|1214 West Jon Street || Torrance, CA 90502 || United States|
Boemo^26152^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=5095&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^N/A^P: 213.748.9518^|Apparel > Dresses||Apparel > Sportswear|^|922 West Venice Blouvard  || Los Angeles, CA 90015 || United States|
Botkier^25151^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4575&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^www.botkier.com^P: 516.263.2947^Footwear > Footwear - All^|29 West 35th Street || New York City, NY 10001 || United States|
Brave Leather^25156^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4472&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^www.braveleather.com^P: 212.768.2868^|Accessories > Backpacks/Carry Bags||Accessories > Belts||Accessories > Eyewear/Sunglasses||Accessories > Gloves||Accessories > Handbags||Accessories > Hats/Headwear||Accessories > Jewelry||Accessories > Scarves||Accessories > Small Leather Goods||Apparel > Eco/Organic Apparel|^|275 West 39th Street || New York City, NY 10018 || United States|
Brightly Twisted^20179^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4831&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^www.brightlytwisted.com^P: 248.310.8579^|Accessories > Belts||Accessories > Eyewear/Sunglasses||Accessories > Gloves||Accessories > Hats/Headwear||Accessories > Scarves||Apparel > Sportswear|^|12856 Farmington Road || Livonia, MI 48150 || United States|
Butik^27151^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4557&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^N/A^United States^N/A^|860 South Los Angeles Street || Suite 219 || Los Angeles, CA 90014|
Butter London^17166^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=5085&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^www.butterlondon.com^P: 206.525.0847^|Accessories > Belts||Accessories > Cosmetics/Fragrances||Accessories > Eyewear/Sunglasses||Accessories > Gloves||Accessories > Hats/Headwear||Accessories > Scarves||Apparel > Eco/Organic Apparel|^|549 South Dawson Street || Seattle, WA 98108 || United States|
By Boe Ltd^29152^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4688&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^www.byboe.com^P: 718.488.0400^Accessories > Jewelry^|20 Jay Street, Suite 319 || Brooklyn, NY 11201 || United States|
By Chance^18171^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4776&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^N/A^United States^Apparel > Sportswear^|425 Fifth Avenue || Suite 603 || New York City, NY 10016|
By Ti Mo^18111^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4766&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^www.bytimo.com^P: 213.627.6664^N/A^|860 South Los Angeles Street, Suite 407 || Los Angeles, CA 90014 || United States|
C.J. by Cookie Johnson^29122^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4490&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^www.cjbycookiejohnson.com^P: 213.955.8088^|Apparel > Denim/Jeans||Apparel > Shirts (Dress/Casual)||Apparel > T-Shirts (Printed/Graphic)|^|16425 East Gale Avenue  || Industry, CA 91745 || United States|
Calvin Rucker^23138^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4869&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^www.calvinrucker.com^P: 310.869.9945^|Apparel > Denim/Jeans||Apparel > Sportswear|^|21588 Rambla Vista || Malibu, CA 90265 || United States|
Cambio^28152^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4510&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^N/A^United States^|Apparel > Denim/Jeans||Apparel > Sportswear|^|141 West 36th Street || 7th Floor || New York City, NY 10018|
Camelle^18183^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=5080&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^www.camellemiami.com^P: 305.206.3664^|Apparel > Athletic/Fitness||Apparel > Dresses||Apparel > Outerwear/Coats||Apparel > Pants (Casual)||Apparel > T-Shirts (Printed/Graphic)|^|16787 Northeast 35th Avenue || North Miami Beach, FL 33160 || United States|
Camille K^32125^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4757&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^N/A^United States^Accessories > Jewelry^|2224 Old Middlefield Way, || Suite E || Mountain View, CA 94043|
Capture by Hollywood Made^18170^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4781&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^www.capturebyhollywoodmade.com^P: 213.620.0916^|Apparel > Athletic/Fitness||Apparel > Pants (Casual)||Apparel > T-Shirts (Printed/Graphic)|^|941 East 2nd Street, Suite 201 || Los Angeles, CA 90028 || United States|
Capulet^18141^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4813&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^N/A^N/A^N/A^|N/A || N/A || N/A|
Carolina Amato^23126^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4508&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^N/A^United States^|Accessories > Belts||Accessories > Eyewear/Sunglasses||Accessories > Gloves||Accessories > Hats/Headwear||Accessories > Scarves|^|270 West 38th Street || Suite 902 || New York City, NY 10018|
Casting^30140^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4521&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^www.castingfashions.com^P: 305.262.5557^|Apparel > Dresses||Apparel > Knits||Apparel > Sportswear|^|1445 Bay Road || South Beach, FL 33139 || United States|
Caths^26155^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4844&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^www.cathsbelgium.com^P: 32.92333819^|Accessories > Jewelry||Apparel > Eco/Organic Apparel|^|BVBA Globetrotter || Goudstraat 9000 || Belgium                  |
Cavalli Class Handbags^23129^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=5083&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^N/A^United States^|Accessories > Backpacks/Carry Bags||Accessories > Belts||Accessories > Eyewear/Sunglasses||Accessories > Gloves||Accessories > Handbags||Accessories > Hats/Headwear||Accessories > Scarves||Accessories > Small Leather Goods|^|Moda Seta  || 910 South Los Angeles  || Los Angeles, CA 90015|
Cecilia Prado^21162^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4598&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^N/A^Brazil                   ^|Apparel > Dresses||Apparel > Knits|^|Rua Pedro Cintra 249 || Centro || Jacutinga, Minas-Gerais 37590-000|
Ceek Jewelry^26159^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4863&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^N/A^P: 949.874.2335^|Accessories > Jewelry||Apparel > Eco/Organic Apparel|^|24 Chimney Lane || Ladera Ranch, CA 92694 || United States|
Central Park West^26148^http://magicfeb14.mapyourshow.com/5_0/exhibitor_details.cfm?exhid=4534&CFID=22339108&CFTOKEN=1b68eeb275eed9c6-02FB28DF-5056-9271-4E84E77395B9CB92^N/A^United States^|Apparel > Dresses||Apparel > Knits||Apparel > Sportswear|^|234 West 39th Street || Suite 900 || New York City, NY 10018|
